"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Requested.Date","Requested.Time","Drop.timestamp","Drop.Date","Drop.Time","Request.Date.Hour","Request.Date.Mins","Drop.Date.Hour","Drop.Date.Mins","travel.time.mins","trip.direction","new_seq","RequestedTimeSlot","wait_time"
"4120",4133,"City",37,"Cancelled",2016-07-14 04:45:57,"2016-07-14","04:45:57",NA,NA,NA,4,45,NA,NA,NA,"City to Airport",4120,"Early Morning (04:00 to 08:00)",NA
"4121",4136,"City",173,"Trip Completed",2016-07-14 04:46:17,"2016-07-14","04:46:17",2016-07-14 05:21:42,"2016-07-14","05:21:42",4,46,5,21,35,"City to Airport",4121,"Early Morning (04:00 to 08:00)",647
"4122",4127,"City",NA,"No Cars Available",2016-07-14 04:46:22,"2016-07-14","04:46:22",NA,NA,NA,4,46,NA,NA,NA,"City to Airport",4122,"Early Morning (04:00 to 08:00)",NA
"4123",4141,"City",232,"Cancelled",2016-07-14 04:46:40,"2016-07-14","04:46:40",NA,NA,NA,4,46,NA,NA,NA,"City to Airport",4123,"Early Morning (04:00 to 08:00)",NA
"4124",4132,"City",NA,"No Cars Available",2016-07-14 04:46:47,"2016-07-14","04:46:47",NA,NA,NA,4,46,NA,NA,NA,"City to Airport",4124,"Early Morning (04:00 to 08:00)",NA
"4125",4140,"City",24,"Trip Completed",2016-07-14 04:48:09,"2016-07-14","04:48:09",2016-07-14 06:05:01,"2016-07-14","06:05:01",4,48,6,5,77,"City to Airport",4125,"Early Morning (04:00 to 08:00)",519.888888888889
"4126",4137,"City",254,"Cancelled",2016-07-14 04:48:41,"2016-07-14","04:48:41",NA,NA,NA,4,48,NA,NA,NA,"City to Airport",4126,"Early Morning (04:00 to 08:00)",NA
"4127",4139,"City",NA,"No Cars Available",2016-07-14 04:48:44,"2016-07-14","04:48:44",NA,NA,NA,4,48,NA,NA,NA,"City to Airport",4127,"Early Morning (04:00 to 08:00)",NA
"4128",4135,"Airport",NA,"No Cars Available",2016-07-14 04:49:00,"2016-07-14","04:49:00",NA,NA,NA,4,49,NA,NA,NA,"Airport to City",4128,"Early Morning (04:00 to 08:00)",NA
"4129",4138,"City",NA,"No Cars Available",2016-07-14 04:49:41,"2016-07-14","04:49:41",NA,NA,NA,4,49,NA,NA,NA,"City to Airport",4129,"Early Morning (04:00 to 08:00)",NA
"4130",4142,"City",NA,"No Cars Available",2016-07-14 04:50:32,"2016-07-14","04:50:32",NA,NA,NA,4,50,NA,NA,NA,"City to Airport",4130,"Early Morning (04:00 to 08:00)",NA
"4131",4144,"City",266,"Cancelled",2016-07-14 04:50:45,"2016-07-14","04:50:45",NA,NA,NA,4,50,NA,NA,NA,"City to Airport",4131,"Early Morning (04:00 to 08:00)",NA
"4132",4150,"City",107,"Trip Completed",2016-07-14 04:51:03,"2016-07-14","04:51:03",2016-07-14 05:50:07,"2016-07-14","05:50:07",4,51,5,50,59,"City to Airport",4132,"Early Morning (04:00 to 08:00)",519.888888888889
"4133",4143,"Airport",141,"Trip Completed",2016-07-14 04:51:04,"2016-07-14","04:51:04",2016-07-14 05:40:46,"2016-07-14","05:40:46",4,51,5,40,50,"Airport to City",4133,"Early Morning (04:00 to 08:00)",NA
"4134",4146,"City",34,"Cancelled",2016-07-14 04:52:26,"2016-07-14","04:52:26",NA,NA,NA,4,52,NA,NA,NA,"City to Airport",4134,"Early Morning (04:00 to 08:00)",NA
"4135",4147,"Airport",297,"Trip Completed",2016-07-14 04:54:07,"2016-07-14","04:54:07",2016-07-14 06:00:11,"2016-07-14","06:00:11",4,54,6,0,66,"Airport to City",4135,"Early Morning (04:00 to 08:00)",NA
"4136",4152,"City",NA,"No Cars Available",2016-07-14 04:55:34,"2016-07-14","04:55:34",NA,NA,NA,4,55,NA,NA,NA,"City to Airport",4136,"Early Morning (04:00 to 08:00)",NA
"4137",4145,"City",194,"Cancelled",2016-07-14 04:56:49,"2016-07-14","04:56:49",NA,NA,NA,4,56,NA,NA,NA,"City to Airport",4137,"Early Morning (04:00 to 08:00)",NA
"4138",4148,"City",52,"Cancelled",2016-07-14 04:57:22,"2016-07-14","04:57:22",NA,NA,NA,4,57,NA,NA,NA,"City to Airport",4138,"Early Morning (04:00 to 08:00)",NA
"4139",4151,"City",148,"Trip Completed",2016-07-14 04:58:39,"2016-07-14","04:58:39",2016-07-14 06:08:38,"2016-07-14","06:08:38",4,58,6,8,70,"City to Airport",4139,"Early Morning (04:00 to 08:00)",696
"4140",4153,"City",166,"Cancelled",2016-07-14 04:59:16,"2016-07-14","04:59:16",NA,NA,NA,4,59,NA,NA,NA,"City to Airport",4140,"Early Morning (04:00 to 08:00)",NA
"4141",4149,"City",NA,"No Cars Available",2016-07-14 04:59:37,"2016-07-14","04:59:37",NA,NA,NA,4,59,NA,NA,NA,"City to Airport",4141,"Early Morning (04:00 to 08:00)",NA
"4142",4158,"City",299,"Cancelled",2016-07-14 05:03:10,"2016-07-14","05:03:10",NA,NA,NA,5,3,NA,NA,NA,"City to Airport",4142,"Early Morning (04:00 to 08:00)",NA
"4143",4157,"Airport",194,"Trip Completed",2016-07-14 05:04:53,"2016-07-14","05:04:53",2016-07-14 05:32:44,"2016-07-14","05:32:44",5,4,5,32,28,"Airport to City",4143,"Early Morning (04:00 to 08:00)",NA
"4144",4160,"City",213,"Cancelled",2016-07-14 05:05:12,"2016-07-14","05:05:12",NA,NA,NA,5,5,NA,NA,NA,"City to Airport",4144,"Early Morning (04:00 to 08:00)",NA
"4145",4168,"City",164,"Cancelled",2016-07-14 05:05:31,"2016-07-14","05:05:31",NA,NA,NA,5,5,NA,NA,NA,"City to Airport",4145,"Early Morning (04:00 to 08:00)",NA
"4146",4159,"Airport",NA,"No Cars Available",2016-07-14 05:05:36,"2016-07-14","05:05:36",NA,NA,NA,5,5,NA,NA,NA,"Airport to City",4146,"Early Morning (04:00 to 08:00)",NA
"4147",4161,"City",237,"Cancelled",2016-07-14 05:06:13,"2016-07-14","05:06:13",NA,NA,NA,5,6,NA,NA,NA,"City to Airport",4147,"Early Morning (04:00 to 08:00)",NA
"4148",4155,"City",92,"Cancelled",2016-07-14 05:06:35,"2016-07-14","05:06:35",NA,NA,NA,5,6,NA,NA,NA,"City to Airport",4148,"Early Morning (04:00 to 08:00)",NA
"4149",4164,"City",299,"Cancelled",2016-07-14 05:06:40,"2016-07-14","05:06:40",NA,NA,NA,5,6,NA,NA,NA,"City to Airport",4149,"Early Morning (04:00 to 08:00)",NA
"4150",4162,"City",76,"Trip Completed",2016-07-14 05:06:45,"2016-07-14","05:06:45",2016-07-14 06:16:57,"2016-07-14","06:16:57",5,6,6,16,70,"City to Airport",4150,"Early Morning (04:00 to 08:00)",621.166666666667
"4151",4154,"City",211,"Cancelled",2016-07-14 05:07:00,"2016-07-14","05:07:00",NA,NA,NA,5,7,NA,NA,NA,"City to Airport",4151,"Early Morning (04:00 to 08:00)",NA
"4152",4165,"City",58,"Cancelled",2016-07-14 05:07:32,"2016-07-14","05:07:32",NA,NA,NA,5,7,NA,NA,NA,"City to Airport",4152,"Early Morning (04:00 to 08:00)",NA
"4153",4156,"City",142,"Trip Completed",2016-07-14 05:07:48,"2016-07-14","05:07:48",2016-07-14 06:06:59,"2016-07-14","06:06:59",5,7,6,6,59,"City to Airport",4153,"Early Morning (04:00 to 08:00)",621.166666666667
"4154",4173,"City",96,"Cancelled",2016-07-14 05:08:03,"2016-07-14","05:08:03",NA,NA,NA,5,8,NA,NA,NA,"City to Airport",4154,"Early Morning (04:00 to 08:00)",NA
"4155",4163,"Airport",132,"Cancelled",2016-07-14 05:08:28,"2016-07-14","05:08:28",NA,NA,NA,5,8,NA,NA,NA,"Airport to City",4155,"Early Morning (04:00 to 08:00)",NA
"4156",4170,"City",247,"Cancelled",2016-07-14 05:09:42,"2016-07-14","05:09:42",NA,NA,NA,5,9,NA,NA,NA,"City to Airport",4156,"Early Morning (04:00 to 08:00)",NA
"4157",4166,"City",78,"Cancelled",2016-07-14 05:10:41,"2016-07-14","05:10:41",NA,NA,NA,5,10,NA,NA,NA,"City to Airport",4157,"Early Morning (04:00 to 08:00)",NA
"4158",4175,"City",33,"Trip Completed",2016-07-14 05:11:15,"2016-07-14","05:11:15",2016-07-14 06:15:24,"2016-07-14","06:15:24",5,11,6,15,64,"City to Airport",4158,"Early Morning (04:00 to 08:00)",621.166666666667
"4159",4171,"City",249,"Cancelled",2016-07-14 05:11:39,"2016-07-14","05:11:39",NA,NA,NA,5,11,NA,NA,NA,"City to Airport",4159,"Early Morning (04:00 to 08:00)",NA
"4160",4169,"City",261,"Cancelled",2016-07-14 05:12:56,"2016-07-14","05:12:56",NA,NA,NA,5,12,NA,NA,NA,"City to Airport",4160,"Early Morning (04:00 to 08:00)",NA
"4161",4167,"City",93,"Cancelled",2016-07-14 05:13:45,"2016-07-14","05:13:45",NA,NA,NA,5,13,NA,NA,NA,"City to Airport",4161,"Early Morning (04:00 to 08:00)",NA
"4162",4185,"City",204,"Cancelled",2016-07-14 05:16:42,"2016-07-14","05:16:42",NA,NA,NA,5,16,NA,NA,NA,"City to Airport",4162,"Early Morning (04:00 to 08:00)",NA
"4163",4172,"City",NA,"No Cars Available",2016-07-14 05:17:05,"2016-07-14","05:17:05",NA,NA,NA,5,17,NA,NA,NA,"City to Airport",4163,"Early Morning (04:00 to 08:00)",NA
"4164",4177,"City",236,"Trip Completed",2016-07-14 05:17:09,"2016-07-14","05:17:09",2016-07-14 06:26:11,"2016-07-14","06:26:11",5,17,6,26,69,"City to Airport",4164,"Early Morning (04:00 to 08:00)",621.166666666667
"4165",4176,"Airport",106,"Trip Completed",2016-07-14 05:18:01,"2016-07-14","05:18:01",2016-07-14 06:01:38,"2016-07-14","06:01:38",5,18,6,1,44,"Airport to City",4165,"Early Morning (04:00 to 08:00)",NA
"4166",4180,"Airport",200,"Trip Completed",2016-07-14 05:18:07,"2016-07-14","05:18:07",2016-07-14 05:52:03,"2016-07-14","05:52:03",5,18,5,52,34,"Airport to City",4166,"Early Morning (04:00 to 08:00)",NA
"4167",4184,"City",147,"Cancelled",2016-07-14 05:19:07,"2016-07-14","05:19:07",NA,NA,NA,5,19,NA,NA,NA,"City to Airport",4167,"Early Morning (04:00 to 08:00)",NA
"4168",4174,"City",8,"Cancelled",2016-07-14 05:19:59,"2016-07-14","05:19:59",NA,NA,NA,5,19,NA,NA,NA,"City to Airport",4168,"Early Morning (04:00 to 08:00)",NA
"4169",4183,"City",140,"Cancelled",2016-07-14 05:20:42,"2016-07-14","05:20:42",NA,NA,NA,5,20,NA,NA,NA,"City to Airport",4169,"Early Morning (04:00 to 08:00)",NA
"4170",4190,"City",NA,"No Cars Available",2016-07-14 05:21:22,"2016-07-14","05:21:22",NA,NA,NA,5,21,NA,NA,NA,"City to Airport",4170,"Early Morning (04:00 to 08:00)",NA
"4171",4178,"City",10,"Cancelled",2016-07-14 05:22:51,"2016-07-14","05:22:51",NA,NA,NA,5,22,NA,NA,NA,"City to Airport",4171,"Early Morning (04:00 to 08:00)",NA
"4172",4182,"Airport",51,"Trip Completed",2016-07-14 05:24:02,"2016-07-14","05:24:02",2016-07-14 06:24:49,"2016-07-14","06:24:49",5,24,6,24,61,"Airport to City",4172,"Early Morning (04:00 to 08:00)",NA
"4173",4186,"City",108,"Cancelled",2016-07-14 05:24:34,"2016-07-14","05:24:34",NA,NA,NA,5,24,NA,NA,NA,"City to Airport",4173,"Early Morning (04:00 to 08:00)",NA
"4174",4193,"City",NA,"No Cars Available",2016-07-14 05:25:23,"2016-07-14","05:25:23",NA,NA,NA,5,25,NA,NA,NA,"City to Airport",4174,"Early Morning (04:00 to 08:00)",NA
"4175",4181,"City",NA,"No Cars Available",2016-07-14 05:25:50,"2016-07-14","05:25:50",NA,NA,NA,5,25,NA,NA,NA,"City to Airport",4175,"Early Morning (04:00 to 08:00)",NA
"4176",4192,"City",149,"Cancelled",2016-07-14 05:25:52,"2016-07-14","05:25:52",NA,NA,NA,5,25,NA,NA,NA,"City to Airport",4176,"Early Morning (04:00 to 08:00)",NA
"4177",4189,"City",96,"Cancelled",2016-07-14 05:25:55,"2016-07-14","05:25:55",NA,NA,NA,5,25,NA,NA,NA,"City to Airport",4177,"Early Morning (04:00 to 08:00)",NA
"4178",4194,"Airport",81,"Trip Completed",2016-07-14 05:27:03,"2016-07-14","05:27:03",2016-07-14 06:13:22,"2016-07-14","06:13:22",5,27,6,13,46,"Airport to City",4178,"Early Morning (04:00 to 08:00)",NA
"4179",4197,"City",177,"Cancelled",2016-07-14 05:27:13,"2016-07-14","05:27:13",NA,NA,NA,5,27,NA,NA,NA,"City to Airport",4179,"Early Morning (04:00 to 08:00)",NA
"4180",4179,"City",81,"Cancelled",2016-07-14 05:27:26,"2016-07-14","05:27:26",NA,NA,NA,5,27,NA,NA,NA,"City to Airport",4180,"Early Morning (04:00 to 08:00)",NA
"4181",4187,"City",114,"Cancelled",2016-07-14 05:27:38,"2016-07-14","05:27:38",NA,NA,NA,5,27,NA,NA,NA,"City to Airport",4181,"Early Morning (04:00 to 08:00)",NA
"4182",4195,"City",85,"Cancelled",2016-07-14 05:28:28,"2016-07-14","05:28:28",NA,NA,NA,5,28,NA,NA,NA,"City to Airport",4182,"Early Morning (04:00 to 08:00)",NA
"4183",4196,"City",155,"Trip Completed",2016-07-14 05:29:40,"2016-07-14","05:29:40",2016-07-14 06:36:39,"2016-07-14","06:36:39",5,29,6,36,67,"City to Airport",4183,"Early Morning (04:00 to 08:00)",621.166666666667
"4184",4188,"City",73,"Trip Completed",2016-07-14 05:29:47,"2016-07-14","05:29:47",2016-07-14 05:59:54,"2016-07-14","05:59:54",5,29,5,59,30,"City to Airport",4184,"Early Morning (04:00 to 08:00)",621.166666666667
"4185",4207,"City",275,"Cancelled",2016-07-14 05:30:56,"2016-07-14","05:30:56",NA,NA,NA,5,30,NA,NA,NA,"City to Airport",4185,"Early Morning (04:00 to 08:00)",NA
"4186",4201,"City",162,"Cancelled",2016-07-14 05:32:02,"2016-07-14","05:32:02",NA,NA,NA,5,32,NA,NA,NA,"City to Airport",4186,"Early Morning (04:00 to 08:00)",NA
"4187",4191,"City",NA,"No Cars Available",2016-07-14 05:32:02,"2016-07-14","05:32:02",NA,NA,NA,5,32,NA,NA,NA,"City to Airport",4187,"Early Morning (04:00 to 08:00)",NA
"4188",4198,"Airport",13,"Trip Completed",2016-07-14 05:32:14,"2016-07-14","05:32:14",2016-07-14 06:45:32,"2016-07-14","06:45:32",5,32,6,45,73,"Airport to City",4188,"Early Morning (04:00 to 08:00)",NA
"4189",4199,"City",231,"Trip Completed",2016-07-14 05:32:23,"2016-07-14","05:32:23",2016-07-14 06:29:10,"2016-07-14","06:29:10",5,32,6,29,57,"City to Airport",4189,"Early Morning (04:00 to 08:00)",746
"4190",4200,"City",NA,"No Cars Available",2016-07-14 05:32:43,"2016-07-14","05:32:43",NA,NA,NA,5,32,NA,NA,NA,"City to Airport",4190,"Early Morning (04:00 to 08:00)",NA
"4191",4212,"City",228,"Trip Completed",2016-07-14 05:33:45,"2016-07-14","05:33:45",2016-07-14 06:12:49,"2016-07-14","06:12:49",5,33,6,12,39,"City to Airport",4191,"Early Morning (04:00 to 08:00)",621.166666666667
"4192",4206,"City",184,"Cancelled",2016-07-14 05:34:56,"2016-07-14","05:34:56",NA,NA,NA,5,34,NA,NA,NA,"City to Airport",4192,"Early Morning (04:00 to 08:00)",NA
"4193",4205,"City",210,"Trip Completed",2016-07-14 05:35:58,"2016-07-14","05:35:58",2016-07-14 06:38:23,"2016-07-14","06:38:23",5,35,6,38,62,"City to Airport",4193,"Early Morning (04:00 to 08:00)",621.166666666667
"4194",4204,"City",43,"Trip Completed",2016-07-14 05:36:10,"2016-07-14","05:36:10",2016-07-14 06:23:14,"2016-07-14","06:23:14",5,36,6,23,47,"City to Airport",4194,"Early Morning (04:00 to 08:00)",621.166666666667
"4195",4203,"City",257,"Cancelled",2016-07-14 05:36:28,"2016-07-14","05:36:28",NA,NA,NA,5,36,NA,NA,NA,"City to Airport",4195,"Early Morning (04:00 to 08:00)",NA
"4196",4209,"City",37,"Trip Completed",2016-07-14 05:37:01,"2016-07-14","05:37:01",2016-07-14 06:42:12,"2016-07-14","06:42:12",5,37,6,42,65,"City to Airport",4196,"Early Morning (04:00 to 08:00)",621.166666666667
"4197",4211,"City",225,"Cancelled",2016-07-14 05:37:33,"2016-07-14","05:37:33",NA,NA,NA,5,37,NA,NA,NA,"City to Airport",4197,"Early Morning (04:00 to 08:00)",NA
"4198",4202,"City",256,"Cancelled",2016-07-14 05:37:41,"2016-07-14","05:37:41",NA,NA,NA,5,37,NA,NA,NA,"City to Airport",4198,"Early Morning (04:00 to 08:00)",NA
"4199",4210,"City",128,"Trip Completed",2016-07-14 05:38:07,"2016-07-14","05:38:07",2016-07-14 06:44:04,"2016-07-14","06:44:04",5,38,6,44,66,"City to Airport",4199,"Early Morning (04:00 to 08:00)",621.166666666667
"4200",4218,"Airport",38,"Trip Completed",2016-07-14 05:38:17,"2016-07-14","05:38:17",2016-07-14 06:24:48,"2016-07-14","06:24:48",5,38,6,24,47,"Airport to City",4200,"Early Morning (04:00 to 08:00)",NA
"4201",4216,"Airport",189,"Trip Completed",2016-07-14 05:38:23,"2016-07-14","05:38:23",2016-07-14 06:36:36,"2016-07-14","06:36:36",5,38,6,36,58,"Airport to City",4201,"Early Morning (04:00 to 08:00)",NA
"4202",4213,"City",290,"Cancelled",2016-07-14 05:39:02,"2016-07-14","05:39:02",NA,NA,NA,5,39,NA,NA,NA,"City to Airport",4202,"Early Morning (04:00 to 08:00)",NA
"4203",4208,"City",NA,"No Cars Available",2016-07-14 05:39:05,"2016-07-14","05:39:05",NA,NA,NA,5,39,NA,NA,NA,"City to Airport",4203,"Early Morning (04:00 to 08:00)",NA
"4204",4215,"Airport",82,"Trip Completed",2016-07-14 05:40:49,"2016-07-14","05:40:49",2016-07-14 06:38:45,"2016-07-14","06:38:45",5,40,6,38,58,"Airport to City",4204,"Early Morning (04:00 to 08:00)",NA
"4205",4219,"City",NA,"No Cars Available",2016-07-14 05:42:18,"2016-07-14","05:42:18",NA,NA,NA,5,42,NA,NA,NA,"City to Airport",4205,"Early Morning (04:00 to 08:00)",NA
"4206",4220,"City",NA,"No Cars Available",2016-07-14 05:43:43,"2016-07-14","05:43:43",NA,NA,NA,5,43,NA,NA,NA,"City to Airport",4206,"Early Morning (04:00 to 08:00)",NA
"4207",4222,"City",227,"Cancelled",2016-07-14 05:44:07,"2016-07-14","05:44:07",NA,NA,NA,5,44,NA,NA,NA,"City to Airport",4207,"Early Morning (04:00 to 08:00)",NA
"4208",4214,"City",244,"Trip Completed",2016-07-14 05:45:04,"2016-07-14","05:45:04",2016-07-14 06:12:50,"2016-07-14","06:12:50",5,45,6,12,28,"City to Airport",4208,"Early Morning (04:00 to 08:00)",621.166666666667
"4209",4217,"City",NA,"No Cars Available",2016-07-14 05:45:53,"2016-07-14","05:45:53",NA,NA,NA,5,45,NA,NA,NA,"City to Airport",4209,"Early Morning (04:00 to 08:00)",NA
"4210",4223,"City",275,"Cancelled",2016-07-14 05:46:02,"2016-07-14","05:46:02",NA,NA,NA,5,46,NA,NA,NA,"City to Airport",4210,"Early Morning (04:00 to 08:00)",NA
"4211",4225,"City",300,"Cancelled",2016-07-14 05:46:06,"2016-07-14","05:46:06",NA,NA,NA,5,46,NA,NA,NA,"City to Airport",4211,"Early Morning (04:00 to 08:00)",NA
"4212",4221,"Airport",156,"Trip Completed",2016-07-14 05:46:40,"2016-07-14","05:46:40",2016-07-14 06:35:16,"2016-07-14","06:35:16",5,46,6,35,49,"Airport to City",4212,"Early Morning (04:00 to 08:00)",NA
"4213",4226,"City",193,"Cancelled",2016-07-14 05:46:51,"2016-07-14","05:46:51",NA,NA,NA,5,46,NA,NA,NA,"City to Airport",4213,"Early Morning (04:00 to 08:00)",NA
"4214",4224,"City",298,"Trip Completed",2016-07-14 05:49:16,"2016-07-14","05:49:16",2016-07-14 06:54:57,"2016-07-14","06:54:57",5,49,6,54,66,"City to Airport",4214,"Early Morning (04:00 to 08:00)",621.166666666667
"4215",4227,"Airport",203,"Trip Completed",2016-07-14 05:49:34,"2016-07-14","05:49:34",2016-07-14 06:53:22,"2016-07-14","06:53:22",5,49,6,53,64,"Airport to City",4215,"Early Morning (04:00 to 08:00)",NA
"4216",4230,"City",61,"Cancelled",2016-07-14 05:50:10,"2016-07-14","05:50:10",NA,NA,NA,5,50,NA,NA,NA,"City to Airport",4216,"Early Morning (04:00 to 08:00)",NA
"4217",4233,"Airport",55,"Trip Completed",2016-07-14 05:51:41,"2016-07-14","05:51:41",2016-07-14 06:58:26,"2016-07-14","06:58:26",5,51,6,58,67,"Airport to City",4217,"Early Morning (04:00 to 08:00)",NA
"4218",4235,"City",181,"Cancelled",2016-07-14 05:51:55,"2016-07-14","05:51:55",NA,NA,NA,5,51,NA,NA,NA,"City to Airport",4218,"Early Morning (04:00 to 08:00)",NA
"4219",4237,"City",NA,"No Cars Available",2016-07-14 05:52:54,"2016-07-14","05:52:54",NA,NA,NA,5,52,NA,NA,NA,"City to Airport",4219,"Early Morning (04:00 to 08:00)",NA
"4220",4236,"City",267,"Cancelled",2016-07-14 05:53:18,"2016-07-14","05:53:18",NA,NA,NA,5,53,NA,NA,NA,"City to Airport",4220,"Early Morning (04:00 to 08:00)",NA
"4221",4228,"City",NA,"No Cars Available",2016-07-14 05:53:49,"2016-07-14","05:53:49",NA,NA,NA,5,53,NA,NA,NA,"City to Airport",4221,"Early Morning (04:00 to 08:00)",NA
"4222",4238,"City",78,"Cancelled",2016-07-14 05:54:41,"2016-07-14","05:54:41",NA,NA,NA,5,54,NA,NA,NA,"City to Airport",4222,"Early Morning (04:00 to 08:00)",NA
"4223",4251,"City",296,"Cancelled",2016-07-14 05:55:36,"2016-07-14","05:55:36",NA,NA,NA,5,55,NA,NA,NA,"City to Airport",4223,"Early Morning (04:00 to 08:00)",NA
"4224",4232,"City",259,"Cancelled",2016-07-14 05:55:47,"2016-07-14","05:55:47",NA,NA,NA,5,55,NA,NA,NA,"City to Airport",4224,"Early Morning (04:00 to 08:00)",NA
"4225",4239,"City",192,"Cancelled",2016-07-14 05:56:04,"2016-07-14","05:56:04",NA,NA,NA,5,56,NA,NA,NA,"City to Airport",4225,"Early Morning (04:00 to 08:00)",NA
"4226",4240,"City",NA,"No Cars Available",2016-07-14 05:56:28,"2016-07-14","05:56:28",NA,NA,NA,5,56,NA,NA,NA,"City to Airport",4226,"Early Morning (04:00 to 08:00)",NA
"4227",4231,"City",144,"Cancelled",2016-07-14 05:56:33,"2016-07-14","05:56:33",NA,NA,NA,5,56,NA,NA,NA,"City to Airport",4227,"Early Morning (04:00 to 08:00)",NA
"4228",4229,"City",NA,"No Cars Available",2016-07-14 05:56:44,"2016-07-14","05:56:44",NA,NA,NA,5,56,NA,NA,NA,"City to Airport",4228,"Early Morning (04:00 to 08:00)",NA
"4229",4250,"City",229,"Trip Completed",2016-07-14 05:58:18,"2016-07-14","05:58:18",2016-07-14 06:32:28,"2016-07-14","06:32:28",5,58,6,32,34,"City to Airport",4229,"Early Morning (04:00 to 08:00)",337
"4230",4245,"City",105,"Cancelled",2016-07-14 05:58:24,"2016-07-14","05:58:24",NA,NA,NA,5,58,NA,NA,NA,"City to Airport",4230,"Early Morning (04:00 to 08:00)",NA
"4231",4246,"City",NA,"No Cars Available",2016-07-14 05:58:24,"2016-07-14","05:58:24",NA,NA,NA,5,58,NA,NA,NA,"City to Airport",4231,"Early Morning (04:00 to 08:00)",NA
"4232",4234,"City",185,"Trip Completed",2016-07-14 05:59:10,"2016-07-14","05:59:10",2016-07-14 07:01:16,"2016-07-14","07:01:16",5,59,7,1,62,"City to Airport",4232,"Early Morning (04:00 to 08:00)",229
"4233",4244,"City",NA,"No Cars Available",2016-07-14 06:00:16,"2016-07-14","06:00:16",NA,NA,NA,6,0,NA,NA,NA,"City to Airport",4233,"Early Morning (04:00 to 08:00)",NA
"4234",4241,"City",NA,"No Cars Available",2016-07-14 06:01:09,"2016-07-14","06:01:09",NA,NA,NA,6,1,NA,NA,NA,"City to Airport",4234,"Early Morning (04:00 to 08:00)",NA
"4235",4248,"City",246,"Cancelled",2016-07-14 06:02:41,"2016-07-14","06:02:41",NA,NA,NA,6,2,NA,NA,NA,"City to Airport",4235,"Early Morning (04:00 to 08:00)",NA
"4236",4243,"Airport",41,"Trip Completed",2016-07-14 06:02:47,"2016-07-14","06:02:47",2016-07-14 06:37:57,"2016-07-14","06:37:57",6,2,6,37,35,"Airport to City",4236,"Early Morning (04:00 to 08:00)",NA
"4237",4253,"City",256,"Cancelled",2016-07-14 06:02:50,"2016-07-14","06:02:50",NA,NA,NA,6,2,NA,NA,NA,"City to Airport",4237,"Early Morning (04:00 to 08:00)",NA
"4238",4242,"City",34,"Cancelled",2016-07-14 06:03:16,"2016-07-14","06:03:16",NA,NA,NA,6,3,NA,NA,NA,"City to Airport",4238,"Early Morning (04:00 to 08:00)",NA
"4239",4249,"City",118,"Trip Completed",2016-07-14 06:03:18,"2016-07-14","06:03:18",2016-07-14 06:57:26,"2016-07-14","06:57:26",6,3,6,57,54,"City to Airport",4239,"Early Morning (04:00 to 08:00)",955
"4240",4247,"City",NA,"No Cars Available",2016-07-14 06:03:24,"2016-07-14","06:03:24",NA,NA,NA,6,3,NA,NA,NA,"City to Airport",4240,"Early Morning (04:00 to 08:00)",NA
"4241",4252,"City",178,"Trip Completed",2016-07-14 06:05:14,"2016-07-14","06:05:14",2016-07-14 06:46:37,"2016-07-14","06:46:37",6,5,6,46,41,"City to Airport",4241,"Early Morning (04:00 to 08:00)",482
"4242",4256,"City",NA,"No Cars Available",2016-07-14 06:05:59,"2016-07-14","06:05:59",NA,NA,NA,6,5,NA,NA,NA,"City to Airport",4242,"Early Morning (04:00 to 08:00)",NA
